gender,age,no_of_days_subscribed,multi_screen,mail_subscribed,weekly_mins_watched,minimum_daily_mins,maximum_daily_mins,weekly_max_night_mins,videos_watched,maximum_days_inactive,customer_support_calls,churn
-1.0668826425718911,-0.2620175873029881,-0.9537206515611827,-0.3354534279452001,-0.631647724255006,-1.5097891904561163,0.7289170009923494,-1.5101831988105983,-0.9405163473623052,-1.4068287119486673,0.9345074548713883,-0.41502745206957414,0
-1.0668826425718911,0.033599902371794735,1.2260293860146056,-0.3354534279452001,-0.631647724255006,0.3046509452208079,-0.8953523908866599,0.3044807909474904,-0.6849542877129552,-0.5994386851630468,-0.3067566022223252,0.35407656055790726,0
-1.0668826425718911,2.595618146219912,0.6497736289543398,-0.3354534279452001,-0.631647724255006,-2.267979267684564,0.6206323748670824,-2.2684848177191714,-0.4805046399934752,-1.4068287119486673,0.9345074548713883,2.6613885984403516,1
-1.0668826425718911,-1.4444875460021191,0.775046619619615,-0.3354534279452001,1.5831609322735158,0.6381055492107152,-0.2456446341350561,0.6376075137050139,0.08173189123509475,-0.19574367177023647,-0.3067566022223252,1.1231805731853888,0
-1.0668826425718911,0.13213906559672234,2.278322507602917,-0.3354534279452001,-0.631647724255006,-0.33431513951962827,0.2596836211161914,-0.3343773648671023,-0.8894039354324351,1.0153413684081944,-0.3067566022223252,-0.41502745206957414,0
0.9373102158540514,2.2014614933202017,2.629086881465688,-0.3354534279452001,1.5831609322735158,-0.07723840571735376,-0.8592575155115709,-0.07686164168283226,-1.860539762099965,0.20795134162257384,-0.3067566022223252,0.35407656055790726,0
0.9373102158540514,-0.754713403427626,-0.9286660534281277,-0.3354534279452001,-0.631647724255006,0.5822193027319599,0.765011876367439,0.5817211227160874,-2.167214233679185,-1.003133698555857,0.9345074548713883,-1.1841314646970555,0
0.9373102158540514,-0.45909591375284325,0.3491184513576793,-0.3354534279452001,1.5831609322735158,0.8541990355952357,-0.6426882632610361,0.8545782081326119,-0.02049293262464524,1.822731395193815,-0.3067566022223252,1.8922845858128703,0
0.9373102158540514,-0.45909591375284325,0.17373626442629403,-0.3354534279452001,-0.631647724255006,-0.8559201066546783,-1.0397318923870165,-0.8559836807637508,-1.0938535831519152,-0.5994386851630468,-1.5480206593160388,1.1231805731853888,0
-1.0668826425718911,-0.8532525666525537,-0.40251949263397185,-0.3354534279452001,-0.631647724255006,-1.9494276627556584,0.765011876367439,-1.949603645605884,1.7173290729909347,-1.4068287119486673,0.9345074548713883,-0.41502745206957414,0
-1.0668826425718911,-1.5430267092270469,1.0506471990832205,-0.3354534279452001,-0.631647724255006,-0.6435523700354081,0.2596836211161914,-0.6433962326882261,-0.22494258034412523,-1.4068287119486673,-0.3067566022223252,-0.41502745206957414,0
-1.0668826425718911,-1.7401050356769021,0.9253742084179452,-0.3354534279452001,-0.631647724255006,0.5375103055489553,0.3318733718663694,0.5378886591953609,1.5128794252714546,0.20795134162257384,-0.3067566022223252,-1.1841314646970555,0
0.9373102158540514,-0.8532525666525537,-0.0016459225050912355,-0.3354534279452001,1.5831609322735158,0.7219349189288482,0.6928221256172604,0.7219850059824133,0.8484180701831447,-0.19574367177023647,0.9345074548713883,-0.41502745206957414,0
0.9373102158540514,0.5262957184964328,-0.40251949263397185,-0.3354534279452001,-0.631647724255006,-0.3808870115852578,-1.0758267677621054,-0.3804014515638652,-0.9405163473623052,-0.19574367177023647,-1.5480206593160388,0.35407656055790726,0
-1.0668826425718911,0.6248348817213604,-0.026700520638146274,-0.3354534279452001,-0.631647724255006,0.3735773158779397,0.44015799799163696,0.3735169209926354,-0.9405163473623052,-1.003133698555857,0.9345074548713883,1.1231805731853888,0
0.9373102158540514,0.033599902371794735,0.3741730494907343,-0.3354534279452001,-0.631647724255006,1.21187101305927,1.270340131618686,1.211812785826535,1.2062049536922346,1.4190363818010048,0.9345074548713883,-0.41502745206957414,1
-1.0668826425718911,2.0043831668703467,2.353486302002082,-0.3354534279452001,-0.631647724255006,-2.4505410061818313,2.8946095234976954,-2.4503895413301877,-0.6849542877129552,-1.4068287119486673,2.175771511965102,-0.41502745206957414,0
-1.0668826425718911,0.6248348817213604,-0.6029562776984122,-0.3354534279452001,-0.631647724255006,1.5546399914623033,0.44015799799163696,1.5548018128762224,0.030619479305224757,0.20795134162257384,0.9345074548713883,-0.41502745206957414,1
0.9373102158540514,-0.6561742402026984,-0.15197351130342146,-0.3354534279452001,-0.631647724255006,-0.7907194857627972,1.162055505493419,-0.7902349854826608,1.5639918372013246,-1.003133698555857,0.9345074548713883,-1.1841314646970555,0
-1.0668826425718911,-0.2620175873029881,-0.47768328703313695,-0.3354534279452001,1.5831609322735158,-0.22440552144474282,-0.3539292602603237,-0.2247962060652853,0.13284430316496476,0.6116463550153841,-0.3067566022223252,1.8922845858128703,1
0.9373102158540514,1.1175306978459982,0.9253742084179452,-0.3354534279452001,-0.631647724255006,1.1578476414631396,1.6312888853695768,1.1581180180136446,-2.576113529118145,-1.003133698555857,0.9345074548713883,1.1231805731853888,0
